date,port_or_benchmark,fuel_type,price,currency,unit,region,source
2023-06-28,Kamarajar Port (Ennore),HFHSD / LSHF HSD,927.411503,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-28,Haldia,Marine Fuel 0.5% / MFO 0.5%,584.548934,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-28,Haldia,HFHSD / LSHF HSD,942.915273,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-28,Chennai,Marine Fuel 0.5% / MFO 0.5%,580.764781,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-28,Chennai,HFHSD / LSHF HSD,927.411503,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-29,Visakhapatnam,HFHSD / LSHF HSD,931.702295,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-29,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,576.037869,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-29,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,928.05459,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-29,Paradip,Marine Fuel 0.5% / MFO 0.5%,581.037869,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-29,Paradip,HFHSD / LSHF HSD,933.33918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-29,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,581.037869,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-29,Kamarajar Port (Ennore),HFHSD / LSHF HSD,927.275902,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-29,Haldia,Marine Fuel 0.5% / MFO 0.5%,584.808361,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-29,Haldia,HFHSD / LSHF HSD,942.770164,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-29,Chennai,Marine Fuel 0.5% / MFO 0.5%,581.037869,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-29,Chennai,HFHSD / LSHF HSD,927.275902,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-29,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,581.037869,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-30,Visakhapatnam,HFHSD / LSHF HSD,931.567432,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-30,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,576.310956,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-30,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,927.933197,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-30,Paradip,Marine Fuel 0.5% / MFO 0.5%,581.310956,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-30,Paradip,HFHSD / LSHF HSD,933.199727,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-30,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,581.310956,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-30,Kamarajar Port (Ennore),HFHSD / LSHF HSD,927.140301,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-30,Haldia,Marine Fuel 0.5% / MFO 0.5%,585.067787,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-30,Haldia,HFHSD / LSHF HSD,942.625055,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-30,Chennai,Marine Fuel 0.5% / MFO 0.5%,581.310956,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-30,Chennai,HFHSD / LSHF HSD,927.140301,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-06-30,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,581.310956,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-01,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,581.584044,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-01,Visakhapatnam,HFHSD / LSHF HSD,931.432568,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-01,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,576.584044,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-01,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,927.811803,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-01,Paradip,Marine Fuel 0.5% / MFO 0.5%,581.584044,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-01,Paradip,HFHSD / LSHF HSD,933.060273,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-01,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,581.584044,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-01,Haldia,Marine Fuel 0.5% / MFO 0.5%,585.327213,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-01,Haldia,HFHSD / LSHF HSD,942.479945,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-01,Chennai,Marine Fuel 0.5% / MFO 0.5%,581.584044,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-01,Chennai,HFHSD / LSHF HSD,927.004699,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-01,Kamarajar Port (Ennore),HFHSD / LSHF HSD,927.004699,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-02,Paradip,Marine Fuel 0.5% / MFO 0.5%,581.857131,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-02,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,581.857131,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-02,Visakhapatnam,HFHSD / LSHF HSD,931.297705,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-02,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,576.857131,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-02,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,927.69041,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-02,Paradip,HFHSD / LSHF HSD,932.92082,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-02,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,581.857131,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-02,Kamarajar Port (Ennore),HFHSD / LSHF HSD,926.869098,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-02,Haldia,Marine Fuel 0.5% / MFO 0.5%,585.586639,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-02,Haldia,HFHSD / LSHF HSD,942.334836,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-02,Chennai,Marine Fuel 0.5% / MFO 0.5%,581.857131,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-02,Chennai,HFHSD / LSHF HSD,926.869098,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-03,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,582.130219,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-03,Visakhapatnam,HFHSD / LSHF HSD,931.162842,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-03,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,577.130219,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-03,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,927.569016,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-03,Paradip,Marine Fuel 0.5% / MFO 0.5%,582.130219,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-03,Paradip,HFHSD / LSHF HSD,932.781366,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-03,Kamarajar Port (Ennore),HFHSD / LSHF HSD,926.733497,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-03,Haldia,Marine Fuel 0.5% / MFO 0.5%,585.846066,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-03,Haldia,HFHSD / LSHF HSD,942.189727,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-03,Chennai,Marine Fuel 0.5% / MFO 0.5%,582.130219,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-03,Chennai,HFHSD / LSHF HSD,926.733497,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-03,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,582.130219,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-04,Paradip,Marine Fuel 0.5% / MFO 0.5%,582.403306,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-04,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,582.403306,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-04,Visakhapatnam,HFHSD / LSHF HSD,931.027978,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-04,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,577.403306,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-04,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,927.447623,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-04,Paradip,HFHSD / LSHF HSD,932.641913,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-04,Chennai,HFHSD / LSHF HSD,926.597896,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-04,Kamarajar Port (Ennore),HFHSD / LSHF HSD,926.597896,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-04,Haldia,Marine Fuel 0.5% / MFO 0.5%,586.105492,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-04,Haldia,HFHSD / LSHF HSD,942.044617,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-04,Chennai,Marine Fuel 0.5% / MFO 0.5%,582.403306,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-04,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,582.403306,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-05,Paradip,Marine Fuel 0.5% / MFO 0.5%,582.676393,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-05,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,582.676393,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-05,Visakhapatnam,HFHSD / LSHF HSD,930.893115,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-05,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,577.676393,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-05,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,927.32623,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-05,Paradip,HFHSD / LSHF HSD,932.502459,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-05,Chennai,HFHSD / LSHF HSD,926.462295,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-05,Kamarajar Port (Ennore),HFHSD / LSHF HSD,926.462295,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-05,Haldia,Marine Fuel 0.5% / MFO 0.5%,586.364918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-05,Haldia,HFHSD / LSHF HSD,941.899508,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-05,Chennai,Marine Fuel 0.5% / MFO 0.5%,582.676393,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-05,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,582.676393,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-06,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,582.949481,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-06,Visakhapatnam,HFHSD / LSHF HSD,930.758251,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-06,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,577.949481,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-06,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,927.204836,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-06,Paradip,Marine Fuel 0.5% / MFO 0.5%,582.949481,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-06,Paradip,HFHSD / LSHF HSD,932.363005,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-06,Kamarajar Port (Ennore),HFHSD / LSHF HSD,926.326694,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-06,Haldia,Marine Fuel 0.5% / MFO 0.5%,586.624344,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-06,Haldia,HFHSD / LSHF HSD,941.754399,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-06,Chennai,Marine Fuel 0.5% / MFO 0.5%,582.949481,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-06,Chennai,HFHSD / LSHF HSD,926.326694,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-06,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,582.949481,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-07,Paradip,Marine Fuel 0.5% / MFO 0.5%,583.222568,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-07,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,583.222568,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-07,Visakhapatnam,HFHSD / LSHF HSD,930.623388,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-07,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,578.222568,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-07,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,927.083443,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-07,Paradip,HFHSD / LSHF HSD,932.223552,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-07,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,583.222568,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-07,Kamarajar Port (Ennore),HFHSD / LSHF HSD,926.191093,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-07,Haldia,Marine Fuel 0.5% / MFO 0.5%,586.88377,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-07,Haldia,HFHSD / LSHF HSD,941.60929,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-07,Chennai,Marine Fuel 0.5% / MFO 0.5%,583.222568,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-07,Chennai,HFHSD / LSHF HSD,926.191093,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-08,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,583.495656,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-08,Visakhapatnam,HFHSD / LSHF HSD,930.488525,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-08,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,578.495656,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-08,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,926.962049,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-08,Paradip,Marine Fuel 0.5% / MFO 0.5%,583.495656,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-08,Paradip,HFHSD / LSHF HSD,932.084098,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-08,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,583.495656,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-08,Kamarajar Port (Ennore),HFHSD / LSHF HSD,926.055492,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-08,Haldia,Marine Fuel 0.5% / MFO 0.5%,587.143197,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-08,Haldia,HFHSD / LSHF HSD,941.46418,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-08,Chennai,Marine Fuel 0.5% / MFO 0.5%,583.495656,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-08,Chennai,HFHSD / LSHF HSD,926.055492,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-09,Visakhapatnam,HFHSD / LSHF HSD,930.353661,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-09,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,578.768743,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-09,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,926.840656,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-09,Paradip,Marine Fuel 0.5% / MFO 0.5%,583.768743,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-09,Paradip,HFHSD / LSHF HSD,931.944645,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-09,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,583.768743,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-09,Kamarajar Port (Ennore),HFHSD / LSHF HSD,925.919891,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-09,Haldia,Marine Fuel 0.5% / MFO 0.5%,587.402623,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-09,Haldia,HFHSD / LSHF HSD,941.319071,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-09,Chennai,Marine Fuel 0.5% / MFO 0.5%,583.768743,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-09,Chennai,HFHSD / LSHF HSD,925.919891,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-09,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,583.768743,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-10,Visakhapatnam,HFHSD / LSHF HSD,930.218798,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-10,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,579.041831,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-10,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,926.719262,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-10,Paradip,Marine Fuel 0.5% / MFO 0.5%,584.041831,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-10,Paradip,HFHSD / LSHF HSD,931.805191,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-10,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,584.041831,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-10,Kamarajar Port (Ennore),HFHSD / LSHF HSD,925.78429,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-10,Haldia,Marine Fuel 0.5% / MFO 0.5%,587.662049,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-10,Haldia,HFHSD / LSHF HSD,941.173962,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-10,Chennai,Marine Fuel 0.5% / MFO 0.5%,584.041831,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-10,Chennai,HFHSD / LSHF HSD,925.78429,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-10,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,584.041831,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-11,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,584.314918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-11,Visakhapatnam,HFHSD / LSHF HSD,930.083934,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-11,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,579.314918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-11,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,926.597869,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-11,Paradip,Marine Fuel 0.5% / MFO 0.5%,584.314918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-11,Paradip,HFHSD / LSHF HSD,931.665738,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-11,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,584.314918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-11,Haldia,Marine Fuel 0.5% / MFO 0.5%,587.921475,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-11,Haldia,HFHSD / LSHF HSD,941.028852,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-11,Chennai,Marine Fuel 0.5% / MFO 0.5%,584.314918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-11,Chennai,HFHSD / LSHF HSD,925.648689,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-11,Kamarajar Port (Ennore),HFHSD / LSHF HSD,925.648689,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-12,Paradip,Marine Fuel 0.5% / MFO 0.5%,584.588005,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-12,Visakhapatnam,HFHSD / LSHF HSD,929.949071,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-12,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,579.588005,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-12,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,926.476475,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-12,Paradip,HFHSD / LSHF HSD,931.526284,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-12,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,584.588005,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-12,Kamarajar Port (Ennore),HFHSD / LSHF HSD,925.513087,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-12,Haldia,Marine Fuel 0.5% / MFO 0.5%,588.180902,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2023-07-12,Haldia,HFHSD / LSHF HSD,940.883743,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
